Date,Gold_Price,SAHMREALTIME,T10Y2Y,VIXCLS,DEXUSEU,DTWEXBGS,FEDFUNDS,GS10,GS2,CPIAUCSL,GDP,PCEPI,SP500,Crude_Oil,Disaster_Flag,Epidemic_Start_Flag,avg_tone,conflict_war_count,civil_unrest_protest_count
2016-07-08,1366.8,-0.03,0.76,13.2,1.1038,112.3963,0.39,1.5,0.67,240.101,18892.639,98.342,2129.9,45.37,1,0,-2.09423997125173,31037,4461
2016-07-11,1355.25,-0.03,0.77,13.54,1.1045,112.5254,0.39,1.5,0.67,240.101,18892.639,98.342,2137.16,44.73,1,0,-1.9391846599418696,28117,4597
2016-07-12,1331.65,-0.03,0.84,13.55,1.1074,112.1102,0.39,1.5,0.67,240.101,18892.639,98.342,2152.14,46.82,1,0,-1.7513316677352533,27874,4071
2016-07-13,1342.85,-0.03,0.8,13.04,1.1112,112.0266,0.39,1.5,0.67,240.101,18892.639,98.342,2152.43,44.87,1,0,-1.6175531635322065,25906,3757
2016-07-14,1335.1,-0.03,0.85,12.82,1.1109,111.7692,0.39,1.5,0.67,240.101,18892.639,98.342,2163.75,45.64,1,0,-1.5418605800344132,25130,3318
2016-07-15,1337.85,-0.03,0.89,12.67,1.1059,112.2833,0.39,1.5,0.67,240.101,18892.639,98.342,2161.74,45.93,1,0,-1.9337116028322343,27310,3300
2016-07-18,1328.79,-0.03,0.91,12.44,1.1076,112.2463,0.39,1.5,0.67,240.101,18892.639,98.342,2166.89,45.23,1,0,-2.1283787908322838,29659,3853
2016-07-19,1332.13,-0.03,0.86,11.97,1.1014,112.638,0.39,1.5,0.67,240.101,18892.639,98.342,2163.78,44.64,1,0,-1.980578540449662,29776,3694
2016-07-20,1315.95,-0.03,0.86,11.77,1.1007,112.6743,0.39,1.5,0.67,240.101,18892.639,98.342,2173.02,44.96,1,0,-1.7232359777776458,27746,4194
2016-07-21,1331.09,-0.03,0.87,12.74,1.1016,112.6239,0.39,1.5,0.67,240.101,18892.639,98.342,2165.17,43.96,1,0,-1.6455718741879088,25293,4438
2016-07-22,1322.38,-0.03,0.86,12.02,1.0968,112.989,0.39,1.5,0.67,240.101,18892.639,98.342,2175.03,43.41,1,0,-1.7728833549337373,25614,3572
2016-07-25,1315.56,-0.03,0.86,12.87,1.098,113.1784,0.39,1.5,0.67,240.101,18892.639,98.342,2168.48,42.4,1,0,-1.9508197107535368,24912,3437
2016-07-26,1320.32,-0.03,0.82,13.05,1.0984,113.0593,0.39,1.5,0.67,240.101,18892.639,98.342,2169.18,42.16,1,0,-1.9336442061912125,27740,3302
2016-07-27,1339.86,-0.03,0.79,12.83,1.0988,113.217,0.39,1.5,0.67,240.101,18892.639,98.342,2166.58,41.9,1,0,-1.836902547797384,25836,3579
2016-07-28,1335.79,-0.03,0.8,12.72,1.1094,112.7393,0.39,1.5,0.67,240.101,18892.639,98.342,2170.06,41.13,1,0,-1.6840362374645148,23352,3446
2016-07-29,1350.91,-0.03,0.79,11.87,1.1168,111.874,0.39,1.5,0.67,240.101,18892.639,98.342,2173.6,41.54,1,0,-1.6649390683564045,22905,3356
2016-08-01,1353.21,0.07,0.84,12.44,1.1176,111.9757,0.4,1.56,0.74,240.545,18892.639,98.479,2170.84,40.05,1,0,-1.899605580448214,26870,3306
2016-08-02,1363.68,0.07,0.88,13.37,1.1225,111.7124,0.4,1.56,0.74,240.545,18892.639,98.479,2157.03,39.5,1,0,-1.7995765338199254,25277,3405
2016-08-03,1357.9,0.07,0.88,12.86,1.117,111.9419,0.4,1.56,0.74,240.545,18892.639,98.479,2163.79,40.8,1,0,-1.82194389448126,25466,3095
2016-08-04,1361.2,0.07,0.87,12.42,1.1134,111.9149,0.4,1.56,0.74,240.545,18892.639,98.479,2164.25,41.92,1,0,-1.80268737622784,24766,3004
2016-08-05,1335.8,0.07,0.87,11.39,1.108,112.3589,0.4,1.56,0.74,240.545,18892.639,98.479,2182.87,41.83,1,0,-1.9836667490567328,23686,3229
2016-08-08,1335.38,0.07,0.85,11.5,1.1078,112.1456,0.4,1.56,0.74,240.545,18892.639,98.479,2180.89,43.06,1,0,-1.9539209110982272,23528,3139
2016-08-09,1340.75,0.07,0.84,11.66,1.111,111.722,0.4,1.56,0.74,240.545,18892.639,98.479,2181.74,42.78,1,0,-1.8012340049289044,23811,3576
2016-08-10,1346.67,0.07,0.81,12.05,1.1171,111.3238,0.4,1.56,0.74,240.545,18892.639,98.479,2175.49,41.75,1,0,-1.8197558304171364,25701,3273
2016-08-11,1338.87,0.07,0.81,11.68,1.1168,111.1954,0.4,1.56,0.74,240.545,18892.639,98.479,2185.79,43.51,1,0,-1.887711149401398,25948,2990
2016-08-12,1336.19,0.07,0.8,11.55,1.1172,111.1787,0.4,1.56,0.74,240.545,18892.639,98.479,2184.05,44.47,1,0,-1.8236150486665017,23399,2423
2016-08-15,1339.36,0.07,0.83,11.81,1.1199,110.9212,0.4,1.56,0.74,240.545,18892.639,98.479,2190.15,45.72,1,0,-2.047812738709358,24349,2982
2016-08-16,1346.08,0.07,0.81,12.64,1.1277,110.4295,0.4,1.56,0.74,240.545,18892.639,98.479,2178.15,46.57,1,0,-1.968665277981092,27616,3184
2016-08-17,1348.66,0.07,0.82,12.19,1.1263,110.9459,0.4,1.56,0.74,240.545,18892.639,98.479,2182.22,46.81,1,0,-1.8364715109157,25719,3001
2016-08-18,1352.34,0.07,0.82,11.43,1.1334,110.3134,0.4,1.56,0.74,240.545,18892.639,98.479,2187.02,48.2,1,0,-1.7727968135875332,25214,2835
2016-08-19,1341.78,0.07,0.82,11.34,1.1326,110.8163,0.4,1.56,0.74,240.545,18892.639,98.479,2183.87,48.48,1,0,-1.75497770775425,23066,2607
2016-08-22,1339.02,0.07,0.79,12.27,1.1314,110.9997,0.4,1.56,0.74,240.545,18892.639,98.479,2182.64,46.8,1,0,-1.8235047190890137,24175,2863
2016-08-23,1338.1,0.07,0.81,12.38,1.1308,110.9414,0.4,1.56,0.74,240.545,18892.639,98.479,2186.9,47.54,1,0,-1.7028973113327788,25691,3116
2016-08-24,1323.75,0.07,0.8,13.45,1.1256,111.2958,0.4,1.56,0.74,240.545,18892.639,98.479,2175.44,46.29,1,0,-1.6612954850699932,29253,3248
2016-08-25,1321.7,0.07,0.8,13.63,1.1274,111.1726,0.4,1.56,0.74,240.545,18892.639,98.479,2172.47,46.97,1,0,-1.507800515275731,25984,3287
2016-08-26,1321.33,0.07,0.78,13.65,1.1237,111.2035,0.4,1.56,0.74,240.545,18892.639,98.479,2169.04,47.64,1,0,-1.727902859613645,24400,3052
2016-08-29,1323.41,0.07,0.76,12.94,1.1182,111.8775,0.4,1.56,0.74,240.545,18892.639,98.479,2180.38,46.97,1,0,-1.8219449855311944,25348,3315
2016-08-30,1311.15,0.07,0.77,13.12,1.115,112.2928,0.4,1.56,0.74,240.545,18892.639,98.479,2176.12,46.32,1,0,-1.7138181769429284,24548,3086
2016-08-31,1308.95,0.07,0.78,13.42,1.1146,112.4036,0.4,1.56,0.74,240.545,18892.639,98.479,2170.95,44.68,1,0,-1.508043173108354,25376,3318
2016-09-01,1313.79,0.1,0.79,13.48,1.1194,112.1733,0.4,1.63,0.77,241.176,18892.639,98.666,2170.86,43.17,1,0,-1.3249451449678795,21423,3754
2016-09-02,1325.01,0.1,0.8,11.98,1.1158,112.0009,0.4,1.63,0.77,241.176,18892.639,98.666,2179.98,44.39,1,0,-1.6148946286182997,21469,3365
2016-09-05,1327.08,0.1,0.8,11.98,1.1158,112.0009,0.4,1.63,0.77,241.176,18892.639,98.666,2179.98,44.39,1,0,-1.5293446787311695,21663,3524
2016-09-06,1349.88,0.1,0.81,12.02,1.1237,110.9613,0.4,1.63,0.77,241.176,18892.639,98.666,2186.48,44.85,1,0,-1.4910370092089875,22349,3494
2016-09-07,1345.24,0.1,0.8,11.94,1.1238,110.9717,0.4,1.63,0.77,241.176,18892.639,98.666,2186.16,45.47,1,0,-1.5111357087670778,23372,3482
2016-09-08,1338.35,0.1,0.83,12.51,1.1256,111.2609,0.4,1.63,0.77,241.176,18892.639,98.666,2181.3,47.63,1,0,-1.4105154019076098,22552,3443
2016-09-09,1328.15,0.1,0.88,17.5,1.1214,111.9879,0.4,1.63,0.77,241.176,18892.639,98.666,2127.81,45.88,1,0,-1.510153690947706,21716,3403
2016-09-12,1327.63,0.1,0.89,15.16,1.123,112.1516,0.4,1.63,0.77,241.176,18892.639,98.666,2159.04,46.28,1,0,-1.4743000477333954,21657,3386
2016-09-13,1319.05,0.1,0.93,17.85,1.1242,112.5207,0.4,1.63,0.77,241.176,18892.639,98.666,2127.02,44.91,1,0,-1.4596038945323913,22844,3097
2016-09-14,1322.97,0.1,0.93,18.14,1.1271,112.4678,0.4,1.63,0.77,241.176,18892.639,98.666,2125.77,43.62,1,0,-1.3415369851582746,21296,3298
2016-09-15,1314.25,0.1,0.97,16.3,1.1246,112.4753,0.4,1.63,0.77,241.176,18892.639,98.666,2147.26,43.85,1,0,-1.453138044370457,22089,3537
2016-09-16,1310.43,0.1,0.93,15.37,1.116,113.1765,0.4,1.63,0.77,241.176,18892.639,98.666,2139.16,43.04,1,0,-1.5785351740935631,22661,3620
2016-09-19,1313.39,0.1,0.91,15.53,1.1179,112.903,0.4,1.63,0.77,241.176,18892.639,98.666,2139.12,43.34,1,0,-1.9099275441135857,25804,3471
2016-09-20,1315.1,0.1,0.9,15.92,1.1172,113.1848,0.4,1.63,0.77,241.176,18892.639,98.666,2139.76,43.85,1,0,-1.815651683355799,26167,3575
2016-09-21,1336.85,0.1,0.87,13.3,1.1165,112.9842,0.4,1.63,0.77,241.176,18892.639,98.666,2163.12,45.33,1,0,-1.5561576844502896,26079,3886
2016-09-22,1337.3,0.1,0.84,12.02,1.1229,112.2592,0.4,1.63,0.77,241.176,18892.639,98.666,2177.18,46.1,1,0,-1.6092478822304928,26034,4107
2016-09-23,1337.61,0.1,0.85,12.29,1.1223,112.7166,0.4,1.63,0.77,241.176,18892.639,98.666,2164.69,44.36,1,0,-1.5717851205349505,24026,3615
2016-09-26,1337.97,0.1,0.83,14.5,1.127,112.7112,0.4,1.63,0.77,241.176,18892.639,98.666,2146.1,45.6,1,0,-1.5315567309832507,23620,3168
2016-09-27,1327.36,0.1,0.81,13.1,1.1208,112.5515,0.4,1.63,0.77,241.176,18892.639,98.666,2159.93,44.65,1,0,-1.4681866861580015,23781,3267
2016-09-28,1321.41,0.1,0.82,12.39,1.12,112.6283,0.4,1.63,0.77,241.176,18892.639,98.666,2171.37,47.07,1,0,-1.4415013332417534,26950,3468
2016-09-29,1320.27,0.1,0.83,14.02,1.1244,112.2879,0.4,1.63,0.77,241.176,18892.639,98.666,2151.13,47.72,1,0,-1.5706869084807862,26287,3368
2016-09-30,1315.96,0.1,0.83,13.29,1.1238,112.2795,0.4,1.63,0.77,241.176,18892.639,98.666,2168.27,47.72,1,0,-1.6173191416327424,25042,3051
2016-10-03,1311.96,0.1,0.83,13.57,1.121,112.5077,0.4,1.63,0.77,241.176,18892.639,98.666,2161.2,48.8,1,0,-1.6624680011158188,23899,3251
2016-10-04,1268.3,0.1,0.87,13.63,1.1212,112.6579,0.4,1.63,0.77,241.176,18892.639,98.666,2150.49,48.67,1,0,-1.5757061715482952,23011,3542
2016-10-05,1266.7,0.1,0.87,12.99,1.1196,112.7946,0.4,1.63,0.77,241.176,18892.639,98.666,2159.73,49.75,1,0,-1.5171579769568948,25073,3515
2016-10-06,1254.74,0.1,0.89,12.84,1.1158,113.0066,0.4,1.63,0.77,241.176,18892.639,98.666,2160.77,50.44,1,0,-1.54990564417613,24769,3329
2016-10-07,1256.97,0.1,0.9,13.48,1.1156,113.2915,0.4,1.63,0.77,241.176,18892.639,98.666,2153.74,49.76,1,0,-1.425317187656202,22886,2785
2016-10-10,1259.74,0.1,0.9,13.38,1.1156,113.2915,0.4,1.63,0.77,241.176,18892.639,98.666,2163.66,49.76,1,0,-1.696438179075143,23792,3068
2016-10-11,1253.25,0.1,0.9,15.36,1.1062,113.4461,0.4,1.63,0.77,241.176,18892.639,98.666,2136.73,50.72,1,0,-1.558675422028559,23357,3789
2016-10-12,1255.33,0.1,0.92,15.91,1.1014,113.7442,0.4,1.63,0.77,241.176,18892.639,98.666,2139.18,50.14,1,0,-1.6339928159019024,24139,3827
2016-10-13,1258.12,0.1,0.9,16.69,1.1038,113.6238,0.4,1.63,0.77,241.176,18892.639,98.666,2132.55,50.47,1,0,-1.5036555946989616,24063,3226
2016-10-14,1250.55,0.1,0.96,16.12,1.0985,113.7119,0.4,1.63,0.77,241.176,18892.639,98.666,2132.98,50.35,1,0,-1.3928083828235702,22821,2899
2016-10-17,1255.7,0.1,0.96,16.21,1.1,113.5488,0.4,1.63,0.77,241.176,18892.639,98.666,2126.5,49.97,1,0,-1.830341851930667,26760,2989
2016-10-18,1262.84,0.1,0.93,15.28,1.0997,113.1393,0.4,1.63,0.77,241.176,18892.639,98.666,2139.6,50.3,1,0,-1.5924293196346435,26516,3416
2016-10-19,1269.4,0.1,0.95,14.41,1.0966,113.0547,0.4,1.63,0.77,241.176,18892.639,98.666,2144.29,51.59,1,0,-1.55892502298486,25546,3841
2016-10-20,1266.0,0.1,0.92,13.75,1.0934,113.4033,0.4,1.63,0.77,241.176,18892.639,98.666,2141.34,50.31,1,0,-1.5402935896022905,26434,3856
2016-10-21,1266.75,0.1,0.9,13.34,1.0866,113.9015,0.4,1.63,0.77,241.176,18892.639,98.666,2141.16,50.61,1,0,-1.5878586360735378,24318,3091
2016-10-24,1264.44,0.1,0.93,13.02,1.0888,113.8571,0.4,1.63,0.77,241.176,18892.639,98.666,2151.33,50.18,1,0,-1.4814541766635467,23494,3577
2016-10-25,1274.35,0.1,0.91,13.46,1.089,113.6801,0.4,1.63,0.77,241.176,18892.639,98.666,2143.16,49.45,1,0,-1.623160572952147,26691,3142
2016-10-26,1266.99,0.1,0.93,14.24,1.0916,113.8131,0.4,1.63,0.77,241.176,18892.639,98.666,2139.43,48.75,1,0,-1.4702217184450552,25636,3649
2016-10-27,1268.3,0.1,0.98,15.36,1.0904,114.1998,0.4,1.63,0.77,241.176,18892.639,98.666,2133.04,49.71,1,0,-1.3674985084015912,24599,3615
2016-10-28,1276.3,0.1,1.0,16.19,1.0934,114.0931,0.4,1.63,0.77,241.176,18892.639,98.666,2126.41,48.72,1,0,-1.4413262015394654,23624,3416
2016-10-31,1277.38,0.1,0.98,17.06,1.0962,114.0188,0.4,1.63,0.77,241.176,18892.639,98.666,2126.15,46.83,1,0,-1.4393949729406963,22055,3134
2016-11-01,1288.15,0.0,1.0,18.56,1.1042,113.9915,0.41,2.14,0.98,242.026,18892.639,98.901,2111.72,46.66,1,0,-1.3230778187776349,21819,3308
2016-11-02,1297.39,0.0,1.0,19.32,1.1119,113.9206,0.41,2.14,0.98,242.026,18892.639,98.901,2097.94,45.32,1,0,-1.4488516202488408,23795,3723
2016-11-03,1303.75,0.0,1.01,22.08,1.1094,113.7664,0.41,2.14,0.98,242.026,18892.639,98.901,2088.66,44.66,1,0,-1.4508894687146714,23479,4149
2016-11-04,1304.25,0.0,0.99,22.51,1.1121,113.5828,0.41,2.14,0.98,242.026,18892.639,98.901,2085.18,44.07,1,0,-1.444643716174099,22682,4390
2016-11-07,1281.41,0.0,1.01,18.71,1.1038,113.5443,0.41,2.14,0.98,242.026,18892.639,98.901,2131.52,44.88,1,0,-1.3653910271367191,22581,4117
2016-11-08,1275.64,0.0,1.01,18.74,1.1034,113.3017,0.41,2.14,0.98,242.026,18892.639,98.901,2139.56,44.96,1,0,-1.2359633386562707,22755,3784
2016-11-09,1278.0,0.0,1.17,14.38,1.0952,114.6956,0.41,2.14,0.98,242.026,18892.639,98.901,2163.26,45.2,1,0,-0.6702146465637852,21537,4277
2016-11-10,1259.76,0.0,1.23,14.74,1.0882,115.9375,0.41,2.14,0.98,242.026,18892.639,98.901,2167.48,44.62,1,0,-0.9487458304893962,20778,6819
2016-11-11,1225.68,0.0,1.23,14.17,1.0882,115.9375,0.41,2.14,0.98,242.026,18892.639,98.901,2164.45,43.39,0,0,-1.1463205807221628,20849,5832
2016-11-14,1220.26,0.0,1.23,14.48,1.0723,117.2245,0.41,2.14,0.98,242.026,18892.639,98.901,2164.2,43.29,1,0,-1.3435340099377788,20071,4745
2016-11-15,1228.08,0.0,1.21,13.37,1.0726,116.7724,0.41,2.14,0.98,242.026,18892.639,98.901,2180.39,45.86,1,0,-1.3118954705878731,22594,4483
2016-11-16,1225.3,0.0,1.22,13.72,1.0699,116.8062,0.41,2.14,0.98,242.026,18892.639,98.901,2176.94,45.56,0,0,-1.3502777686001113,22165,4768
2016-11-17,1216.39,0.0,1.25,13.35,1.0656,116.8952,0.41,2.14,0.98,242.026,18892.639,98.901,2187.12,45.37,1,0,-1.30883850608444,21491,4291
2016-11-18,1208.69,0.0,1.27,12.85,1.06,117.5936,0.41,2.14,0.98,242.026,18892.639,98.901,2181.9,45.69,1,0,-1.2430080837588602,20258,3523
2016-11-21,1214.05,0.0,1.25,12.42,1.0597,117.4762,0.41,2.14,0.98,242.026,18892.639,98.901,2198.18,47.48,1,0,-1.2824272437129496,21252,3590
2016-11-22,1212.24,0.0,1.24,12.41,1.0618,117.4508,0.41,2.14,0.98,242.026,18892.639,98.901,2202.94,48.07,1,0,-1.3602602113186102,21673,3367
2016-11-23,1187.77,0.0,1.24,12.43,1.056,118.0356,0.41,2.14,0.98,242.026,18892.639,98.901,2204.72,46.72,1,0,-1.285140450472926,22224,3338
2016-11-24,1184.0,0.0,1.24,12.43,1.056,118.0356,0.41,2.14,0.98,242.026,18892.639,98.901,2204.72,46.72,1,0,-1.3437797362655806,20280,3148
2016-11-25,1183.63,0.0,1.24,12.34,1.0595,118.02,0.41,2.14,0.98,242.026,18892.639,98.901,2213.35,46.72,1,0,-1.7213245561206691,20821,3279
2016-11-28,1193.44,0.0,1.21,13.15,1.0576,117.7278,0.41,2.14,0.98,242.026,18892.639,98.901,2201.72,45.66,1,0,-1.457629087689328,22415,3499
2016-11-29,1188.46,0.0,1.21,12.9,1.0626,117.644,0.41,2.14,0.98,242.026,18892.639,98.901,2204.66,45.29,1,0,-1.3529208432149444,22401,3763
2016-11-30,1173.11,0.0,1.26,13.33,1.0578,117.7636,0.41,2.14,0.98,242.026,18892.639,98.901,2198.81,49.41,1,0,-1.252108768155952,22859,3969
2016-12-01,1171.3,-0.07,1.31,14.07,1.0634,117.6642,0.54,2.49,1.2,242.637,18892.639,99.071,2191.08,51.08,1,0,-1.173649313483602,21691,3409
2016-12-02,1176.92,-0.07,1.29,14.12,1.0666,117.3116,0.54,2.49,1.2,242.637,18892.639,99.071,2191.95,51.7,1,0,-1.2968950217335142,20761,3353
2016-12-05,1170.26,-0.07,1.26,12.14,1.0723,117.1008,0.54,2.49,1.2,242.637,18892.639,99.071,2204.71,51.72,1,0,-1.3252571940910387,19808,3757
2016-12-06,1169.74,-0.07,1.27,11.79,1.0717,116.9225,0.54,2.49,1.2,242.637,18892.639,99.071,2212.23,50.95,1,0,-1.3258467943631171,21901,3126
2016-12-07,1174.0,-0.07,1.24,12.22,1.0758,116.672,0.54,2.49,1.2,242.637,18892.639,99.071,2241.35,49.85,1,0,-1.3818896628960189,24740,3088
2016-12-08,1170.55,-0.07,1.28,12.64,1.0625,117.0327,0.54,2.49,1.2,242.637,18892.639,99.071,2246.19,50.84,1,0,-1.297144542007571,22765,2838
2016-12-09,1157.87,-0.07,1.32,11.75,1.0541,117.2834,0.54,2.49,1.2,242.637,18892.639,99.071,2259.53,51.51,1,0,-1.394457958208151,21375,2733
2016-12-12,1162.21,-0.07,1.34,12.64,1.0606,116.9161,0.54,2.49,1.2,242.637,18892.639,99.071,2256.96,52.74,1,0,-1.3430318742159817,20789,2845
2016-12-13,1158.35,-0.07,1.31,12.72,1.0635,116.8029,0.54,2.49,1.2,242.637,18892.639,99.071,2271.72,52.99,1,0,-1.3984772819922644,21283,3225
2016-12-14,1144.25,-0.07,1.27,13.19,1.0656,116.7332,0.54,2.49,1.2,242.637,18892.639,99.071,2253.28,51.01,1,0,-1.4746774328716616,22435,3287
2016-12-15,1128.43,-0.07,1.31,12.79,1.0375,118.8072,0.54,2.49,1.2,242.637,18892.639,99.071,2262.03,50.9,1,0,-1.468457374443169,21511,3511
2016-12-16,1134.09,-0.07,1.32,12.2,1.0456,118.3584,0.54,2.49,1.2,242.637,18892.639,99.071,2258.07,51.93,1,0,-1.4161011815442617,20153,2879
2016-12-19,1139.05,-0.07,1.3,11.71,1.0444,118.3875,0.54,2.49,1.2,242.637,18892.639,99.071,2262.53,52.13,1,0,-1.8674864414200243,28669,3685
2016-12-20,1132.2,-0.07,1.32,11.45,1.039,118.63,0.54,2.49,1.2,242.637,18892.639,99.071,2270.76,52.22,1,0,-2.0242383574183065,32962,3444
2016-12-21,1131.8,-0.07,1.34,11.27,1.0425,118.581,0.54,2.49,1.2,242.637,18892.639,99.071,2265.18,51.44,1,0,-1.829041975896004,27609,2963
2016-12-22,1128.69,-0.07,1.33,11.43,1.0452,118.8209,0.54,2.49,1.2,242.637,18892.639,99.071,2260.96,51.98,1,0,-1.7420269449921033,24507,2599
2016-12-23,1133.49,-0.07,1.33,11.44,1.0449,118.7856,0.54,2.49,1.2,242.637,18892.639,99.071,2263.79,52.01,1,0,-1.9545991700561467,23366,2338
2016-12-26,1133.94,-0.07,1.33,11.44,1.0449,118.7856,0.54,2.49,1.2,242.637,18892.639,99.071,2263.79,52.01,1,0,-1.824499774869544,16039,1756
2016-12-27,1139.35,-0.07,1.29,11.99,1.0458,118.9506,0.54,2.49,1.2,242.637,18892.639,99.071,2268.88,52.82,1,0,-1.667624403103288,17401,1853
2016-12-28,1142.45,-0.07,1.25,12.95,1.0389,119.2305,0.54,2.49,1.2,242.637,18892.639,99.071,2249.92,54.01,1,0,-1.7023324077451354,19176,1886
2016-12-29,1158.32,-0.07,1.27,13.37,1.0486,118.6637,0.54,2.49,1.2,242.637,18892.639,99.071,2249.26,53.8,1,0,-1.830681842125102,20660,2070
2016-12-30,1151.85,-0.07,1.25,14.04,1.0552,118.3466,0.54,2.49,1.2,242.637,18892.639,99.071,2238.83,53.75,1,0,-1.877275467175333,20057,2044
2017-01-02,1150.52,-0.07,1.25,14.04,1.0552,118.3466,0.54,2.49,1.2,242.637,18892.639,99.071,2238.83,53.75,1,0,-2.376734539900995,20228,1923
2017-01-03,1158.91,-0.07,1.23,12.85,1.0416,119.0903,0.54,2.49,1.2,242.637,18892.639,99.071,2257.83,52.36,1,0,-2.1107315386017147,22676,2731
2017-01-04,1163.8,-0.07,1.22,11.85,1.0476,118.8803,0.54,2.49,1.2,242.637,18892.639,99.071,2270.75,53.26,1,0,-1.893849428769768,22460,2900
2017-01-05,1180.48,-0.07,1.2,11.67,1.0598,117.9999,0.54,2.49,1.2,242.637,18892.639,99.071,2269.0,53.77,1,0,-1.723969496220515,22492,2826
2017-01-06,1172.81,-0.07,1.2,11.32,1.056,118.3495,0.54,2.49,1.2,242.637,18892.639,99.071,2276.98,53.98,1,0,-1.7187947125405407,21359,2855
2017-01-09,1181.27,-0.07,1.17,11.56,1.0576,118.4111,0.54,2.49,1.2,242.637,18892.639,99.071,2268.9,51.95,1,0,-1.5352329521750254,21246,3160
2017-01-10,1187.74,-0.07,1.19,11.49,1.0572,118.5386,0.54,2.49,1.2,242.637,18892.639,99.071,2268.9,50.82,1,0,-1.5068676876440057,21393,3203
2017-01-11,1191.85,-0.07,1.18,11.26,1.0501,119.0219,0.54,2.49,1.2,242.637,18892.639,99.071,2275.32,52.19,1,0,-1.4190753402282954,19002,2732
2017-01-12,1195.66,-0.07,1.18,11.54,1.0666,117.8001,0.54,2.49,1.2,242.637,18892.639,99.071,2270.44,53.01,1,0,-1.3403138267164545,20309,3035
2017-01-13,1197.66,-0.07,1.19,11.23,1.0625,117.9884,0.54,2.49,1.2,242.637,18892.639,99.071,2274.64,52.36,1,0,-1.416623536725366,19933,2914
2017-01-16,1203.17,-0.07,1.19,11.23,1.0625,117.9884,0.54,2.49,1.2,242.637,18892.639,99.071,2274.64,52.36,1,0,-1.4690963069641212,20368,3535
2017-01-17,1216.54,-0.07,1.16,11.87,1.0695,117.2656,0.54,2.49,1.2,242.637,18892.639,99.071,2267.89,52.45,1,0,-1.4652312663160785,22785,3286
2017-01-18,1203.64,-0.07,1.19,12.48,1.0682,117.7242,0.54,2.49,1.2,242.637,18892.639,99.071,2271.89,51.12,1,0,-1.49020331379118,23603,3549
2017-01-19,1205.14,-0.07,1.22,12.78,1.063,118.3182,0.54,2.49,1.2,242.637,18892.639,99.071,2263.69,51.39,1,0,-1.3749243872271293,23097,3836
2017-01-20,1209.96,-0.07,1.28,11.54,1.063,118.3182,0.54,2.49,1.2,242.637,18892.639,99.071,2271.31,52.33,1,0,-1.268809493376607,19972,5413
2017-01-23,1217.48,-0.07,1.25,11.77,1.074,117.2479,0.54,2.49,1.2,242.637,18892.639,99.071,2265.2,52.77,1,0,-1.2047743768673351,19264,4518
2017-01-24,1208.81,-0.07,1.26,11.07,1.0749,117.0516,0.54,2.49,1.2,242.637,18892.639,99.071,2280.07,52.38,1,0,-1.1414517320521391,19814,3829
2017-01-25,1200.31,-0.07,1.3,10.81,1.0743,116.9355,0.54,2.49,1.2,242.637,18892.639,99.071,2298.37,52.14,1,0,-1.2237490230647878,20562,3603
2017-01-26,1188.57,-0.07,1.3,10.63,1.067,117.2766,0.54,2.49,1.2,242.637,18892.639,99.071,2296.68,53.24,1,0,-1.3323465570237678,19930,3784
2017-01-27,1191.6,-0.07,1.27,10.58,1.069,117.0735,0.54,2.49,1.2,242.637,18892.639,99.071,2294.69,53.18,1,0,-1.3797062480172462,18496,3393
2017-01-30,1195.35,-0.07,1.27,11.88,1.0681,116.7325,0.54,2.49,1.2,242.637,18892.639,99.071,2280.9,52.63,1,0,-1.974871840097906,23167,6263
2017-01-31,1210.63,-0.07,1.26,11.99,1.0794,116.2241,0.54,2.49,1.2,242.637,18892.639,99.071,2278.87,52.75,1,0,-1.7987882487403024,23509,5361
2017-02-01,1209.49,0.03,1.26,11.81,1.0758,116.3914,0.66,2.42,1.2,244.006,18892.639,99.586,2279.55,53.9,1,0,-1.6474784071612338,22553,4993
2017-02-02,1215.93,0.03,1.27,11.93,1.0802,115.903,0.66,2.42,1.2,244.006,18892.639,99.586,2280.85,53.55,1,0,-1.6339470138941905,22195,5197
2017-02-03,1219.88,0.03,1.28,10.97,1.0792,115.6259,0.66,2.42,1.2,244.006,18892.639,99.586,2297.42,53.81,1,0,-1.7609567334943332,21992,3846
2017-02-06,1235.59,0.03,1.26,11.37,1.0731,116.0504,0.66,2.42,1.2,244.006,18892.639,99.586,2292.56,53.01,1,0,-1.5580111914139716,19836,4153
2017-02-07,1233.72,0.03,1.24,11.29,1.069,116.4082,0.66,2.42,1.2,244.006,18892.639,99.586,2293.08,52.19,1,0,-1.5937536636413694,21314,4012
2017-02-08,1241.99,0.03,1.19,11.45,1.0708,116.1382,0.66,2.42,1.2,244.006,18892.639,99.586,2294.67,52.37,1,0,-1.6052033051279784,24083,3966
2017-02-09,1230.89,0.03,1.2,10.88,1.0658,116.306,0.66,2.42,1.2,244.006,18892.639,99.586,2307.87,52.99,1,0,-1.6161446493824647,24883,4000
2017-02-10,1234.12,0.03,1.21,10.85,1.065,116.148,0.66,2.42,1.2,244.006,18892.639,99.586,2316.1,53.84,1,0,-1.4765105922408266,20516,3685
2017-02-13,1225.44,0.03,1.23,11.07,1.0603,116.3427,0.66,2.42,1.2,244.006,18892.639,99.586,2328.25,52.96,1,0,-1.3819953369961753,20421,4324
